"location_id","location_description","easting","northing","latitude","longitude","date_taken","sample_id","analysis_name","question","response","units","taxon","mean_alkalinity","result_id","taxon_id","grid_reference","standard","quality_element","season","water_body_id"
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"FW_TAX_ID","Taxon abundance","6","NONE","Ephemerellidae",75,"2017-05-1716:00:003201863463788146TaxonabundanceEphemerellidae",254,"NO 41452 15796","Invert Taxa Family Lab","Invert Taxa Family Lab","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"FW_TAX_ID","Taxon abundance","3","NONE","Limnephilidae",75,"2017-05-1716:00:003201863463788153TaxonabundanceLimnephilidae",106,"NO 41452 15796","Invert Taxa Family Lab","Invert Taxa Family Lab","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"FW_TAX_ID","Taxon abundance","4","NONE","Rhyacophilidae",75,"2017-05-1716:00:003201863463788164TaxonabundanceRhyacophilidae",117,"NO 41452 15796","Invert Taxa Family Lab","Invert Taxa Family Lab","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"FW_TAX_ID","Taxon abundance","17","NONE","Chironomidae",75,"2017-05-1716:00:0032018634637881717TaxonabundanceChironomidae",74,"NO 41452 15796","Invert Taxa Family Lab","Invert Taxa Family Lab","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"FW_TAX_ID","Taxon abundance","4","NONE","Simuliidae",75,"2017-05-1716:00:003201863463788184TaxonabundanceSimuliidae",91,"NO 41452 15796","Invert Taxa Family Lab","Invert Taxa Family Lab","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"FW_TAX_ID","Taxon abundance","1","NONE","Dytiscidae",75,"2017-05-1716:00:003201863463788191TaxonabundanceDytiscidae",25,"NO 41452 15796","Invert Taxa Family Lab","Invert Taxa Family Lab","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"FW_TAX_ID","Taxon abundance","9","NONE","Elmidae",75,"2017-05-1716:00:003201863463788209TaxonabundanceElmidae",29,"NO 41452 15796","Invert Taxa Family Lab","Invert Taxa Family Lab","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"FW_TAX_ID","Taxon abundance","1","NONE","Helophoridae",75,"2017-05-1716:00:003201863463788211TaxonabundanceHelophoridae",45330000,"NO 41452 15796","Invert Taxa Family Lab","Invert Taxa Family Lab","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"FW_TAX_ID","Taxon abundance","1090","NONE","Gammaridae",75,"2017-05-1716:00:003201863463788221090TaxonabundanceGammaridae",132,"NO 41452 15796","Invert Taxa Family Lab","Invert Taxa Family Lab","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 1 Giant Hogweed","0","NONE",NA,75,"2017-07-2013:15:003256506465320460Area1GiantHogweedNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 1 Rhododendron","0","NONE",NA,75,"2017-07-2013:15:003256506465320430Area1RhododendronNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 1 Himalayan Balsam","0","NONE",NA,75,"2017-07-2013:15:003256506465320440Area1HimalayanBalsamNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 1 Japanese Knotweed","0","NONE",NA,75,"2017-07-2013:15:003256506465320450Area1JapaneseKnotweedNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 2 Rhododendron","0","NONE",NA,75,"2017-07-2013:15:003256506465320480Area2RhododendronNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 2 Himalayan Balsam","0","NONE",NA,75,"2017-07-2013:15:003256506465320490Area2HimalayanBalsamNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 2 Japanese Knotweed","0","NONE",NA,75,"2017-07-2013:15:003256506465320500Area2JapaneseKnotweedNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 2 Giant Hogweed","0","NONE",NA,75,"2017-07-2013:15:003256506465320510Area2GiantHogweedNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 3 Rhododendron","0","NONE",NA,75,"2017-07-2013:15:003256506465320530Area3RhododendronNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 3 Himalayan Balsam","2","NONE",NA,75,"2017-07-2013:15:003256506465320542Area3HimalayanBalsamNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 3 Japanese Knotweed","0","NONE",NA,75,"2017-07-2013:15:003256506465320550Area3JapaneseKnotweedNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 3 Giant Hogweed","0","NONE",NA,75,"2017-07-2013:15:003256506465320560Area3GiantHogweedNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 4 Rhododendron","0","NONE",NA,75,"2017-07-2013:15:003256506465320580Area4RhododendronNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 4 Himalayan Balsam","2","NONE",NA,75,"2017-07-2013:15:003256506465320592Area4HimalayanBalsamNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 4 Japanese Knotweed","0","NONE",NA,75,"2017-07-2013:15:003256506465320600Area4JapaneseKnotweedNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 4 Giant Hogweed","0","NONE",NA,75,"2017-07-2013:15:003256506465320610Area4GiantHogweedNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Mean Rhododendron","0.0","PERCENT",NA,75,"2017-07-2013:15:003256506465320630.0MeanRhododendronNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Mean Himalayan Balsam","1.0","PERCENT",NA,75,"2017-07-2013:15:003256506465320641.0MeanHimalayanBalsamNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Mean Japanese Knotweed","0.0","PERCENT",NA,75,"2017-07-2013:15:003256506465320650.0MeanJapaneseKnotweedNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Mean Giant Hogweed","0.0","PERCENT",NA,75,"2017-07-2013:15:003256506465320660.0MeanGiantHogweedNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 3 typicality","Coverage typical","NONE",NA,75,"2017-07-2013:15:00325650646532057CoveragetypicalArea3typicalityNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Survey Confidence","High confidence","NONE",NA,75,"2017-07-2013:15:00325650646532042HighconfidenceSurveyConfidenceNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 1 typicality","Density lower than wider stretch","NONE",NA,75,"2017-07-2013:15:00325650646532047DensitylowerthanwiderstretchArea1typicalityNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 2 typicality","Coverage typical","NONE",NA,75,"2017-07-2013:15:00325650646532052CoveragetypicalArea2typicalityNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-07-20 13:15:00,3256506,"ALIEN_R_SP","Area 4 typicality","Coverage typical","NONE",NA,75,"2017-07-2013:15:00325650646532062CoveragetypicalArea4typicalityNA",NA,"NO 41452 15796","Alien Species","Alien Species","SUM",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"SURVEY_INV","River Width (m)","13","METRES",NA,75,"2017-05-1716:00:0032018634550385213RiverWidth(m)NA",NA,"NO 41452 15796","invert","River Invertebrates","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"SURVEY_INV","Mean Depth (cm)","30","CM",NA,75,"2017-05-1716:00:0032018634550386430MeanDepth(cm)NA",NA,"NO 41452 15796","invert","River Invertebrates","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"SURVEY_INV","% Boulders/Cobbles","65","PERCENT",NA,75,"2017-05-1716:00:0032018634550385665%Boulders/CobblesNA",NA,"NO 41452 15796","invert","River Invertebrates","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"SURVEY_INV","% Pebbles/Gravel","15","PERCENT",NA,75,"2017-05-1716:00:0032018634550385715%Pebbles/GravelNA",NA,"NO 41452 15796","invert","River Invertebrates","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"SURVEY_INV","% Sand","15","PERCENT",NA,75,"2017-05-1716:00:0032018634550385815%SandNA",NA,"NO 41452 15796","invert","River Invertebrates","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"SURVEY_INV","% Silt/Clay","5","PERCENT",NA,75,"2017-05-1716:00:003201863455038595%Silt/ClayNA",NA,"NO 41452 15796","invert","River Invertebrates","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"SURVEY_INV","Depth 3","30","CM",NA,75,"2017-05-1716:00:0032018634550385530Depth3NA",NA,"NO 41452 15796","invert","River Invertebrates","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"SURVEY_INV","Stopwatch ID","90","NONE",NA,75,"2017-05-1716:00:0032018634550386290StopwatchIDNA",NA,"NO 41452 15796","invert","River Invertebrates","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"SURVEY_INV","Depth 1","20","CM",NA,75,"2017-05-1716:00:0032018634550385320Depth1NA",NA,"NO 41452 15796","invert","River Invertebrates","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"SURVEY_INV","Depth 2","41","CM",NA,75,"2017-05-1716:00:0032018634550385441Depth2NA",NA,"NO 41452 15796","invert","River Invertebrates","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"SURVEY_INV","Rapid assessment category","OK","NONE",NA,75,"2017-05-1716:00:00320186345503861OKRapidassessmentcategoryNA",NA,"NO 41452 15796","invert","River Invertebrates","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-17 16:00:00,3201863,"SURVEY_INV","Observed bedrock","0","PERCENT",NA,75,"2017-05-1716:00:003201863458164050ObservedbedrockNA",NA,"NO 41452 15796","invert","River Invertebrates","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-09 11:55:00,3206202,"SURVEY_SED","Water velocity","2","NONE",NA,75,"2017-05-0911:55:003206202459214772WatervelocityNA",NA,"NO 41452 15796","Sediment Shuffle Index","Sediment Shuffle Index","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-09 11:55:00,3206202,"SURVEY_SED","Water velocity","2","NONE",NA,75,"2017-05-0911:55:003206202459214782WatervelocityNA",NA,"NO 41452 15796","Sediment Shuffle Index","Sediment Shuffle Index","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-09 11:55:00,3206202,"SURVEY_SED","Water velocity","2","NONE",NA,75,"2017-05-0911:55:003206202459214792WatervelocityNA",NA,"NO 41452 15796","Sediment Shuffle Index","Sediment Shuffle Index","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-09 11:55:00,3206202,"SURVEY_SED","Sediment score","2","NONE",NA,75,"2017-05-0911:55:003206202459214802SedimentscoreNA",NA,"NO 41452 15796","Sediment Shuffle Index","Sediment Shuffle Index","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-09 11:55:00,3206202,"SURVEY_SED","Sediment score","2","NONE",NA,75,"2017-05-0911:55:003206202459214812SedimentscoreNA",NA,"NO 41452 15796","Sediment Shuffle Index","Sediment Shuffle Index","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-09 11:55:00,3206202,"SURVEY_SED","Sediment score","3","NONE",NA,75,"2017-05-0911:55:003206202459214823SedimentscoreNA",NA,"NO 41452 15796","Sediment Shuffle Index","Sediment Shuffle Index","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-09 11:55:00,3206202,"SURVEY_SED","Water depth","34","CM",NA,75,"2017-05-0911:55:0032062024592147434WaterdepthNA",NA,"NO 41452 15796","Sediment Shuffle Index","Sediment Shuffle Index","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-09 11:55:00,3206202,"SURVEY_SED","Water depth","32","CM",NA,75,"2017-05-0911:55:0032062024592147532WaterdepthNA",NA,"NO 41452 15796","Sediment Shuffle Index","Sediment Shuffle Index","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-09 11:55:00,3206202,"SURVEY_SED","Water depth","37","CM",NA,75,"2017-05-0911:55:0032062024592147637WaterdepthNA",NA,"NO 41452 15796","Sediment Shuffle Index","Sediment Shuffle Index","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-09 11:55:00,3206202,"SURVEY_SED","RAG","Green","NONE",NA,75,"2017-05-0911:55:00320620245585791GreenRAGNA",NA,"NO 41452 15796","Sediment Shuffle Index","Sediment Shuffle Index","SPR",3100
8175,"River Eden @ Kemback Gauging Station",341452,715796,56.3308948,-2.9484538,2017-05-09 11:55:00,3206202,"SURVEY_SED","Mean sediment score","2","NONE",NA,75,"2017-05-0911:55:003206202455857902MeansedimentscoreNA",NA,"NO 41452 15796","Sediment Shuffle Index","Sediment Shuffle Index","SPR",3100
